feature,importance
customerID_C00005358,0.0
customerID_C00005359,0.0
customerID_C00005360,0.0
customerID_C00005362,0.0
customerID_C00005363,0.0
customerID_C00005364,0.0
customerID_C00005366,0.0
customerID_C00005367,0.0
customerID_C00005369,0.0
customerID_C00005370,0.0
customerID_C00005371,0.0
customerID_C00005373,0.0
customerID_C00005374,0.0
customerID_C00005376,0.0
customerID_C00005377,0.0
customerID_C00005378,0.0
customerID_C00005379,0.0
customerID_C00005380,0.0
customerID_C00005381,0.0
customerID_C00005382,0.0
customerID_C00005383,0.0
customerID_C00005384,0.0
customerID_C00005385,0.0
customerID_C00005387,0.0
customerID_C00005389,0.0
customerID_C00005390,0.0
customerID_C00005391,0.0
customerID_C00005392,0.0
customerID_C00005394,0.0
customerID_C00005395,0.0
customerID_C00005396,0.0
customerID_C00005397,0.0
customerID_C00005398,0.0
customerID_C00005399,0.0
customerID_C00005401,0.0
customerID_C00005403,0.0
customerID_C00005404,0.0
customerID_C00005405,0.0
customerID_C00005406,0.0
customerID_C00005407,0.0
customerID_C00005409,0.0
customerID_C00005411,0.0
customerID_C00005412,0.0
customerID_C00005413,0.0
customerID_C00005414,0.0
customerID_C00005415,0.0
customerID_C00005416,0.0
customerID_C00005417,0.0
customerID_C00005418,0.0
customerID_C00005419,0.0
customerID_C00005420,0.0
customerID_C00005421,0.0
customerID_C00005422,0.0
customerID_C00005425,0.0
customerID_C00005426,0.0
customerID_C00005427,0.0
customerID_C00005428,0.0
customerID_C00005429,0.0
customerID_C00005431,0.0
customerID_C00005432,0.0
customerID_C00005434,0.0
customerID_C00005435,0.0
customerID_C00005437,0.0
customerID_C00005438,0.0
customerID_C00005439,0.0
customerID_C00005441,0.0
customerID_C00005442,0.0
customerID_C00005445,0.0
customerID_C00005446,0.0
customerID_C00005447,0.0
customerID_C00005448,0.0
customerID_C00005449,0.0
customerID_C00005450,0.0
customerID_C00005451,0.0
customerID_C00005452,0.0
customerID_C00005454,0.0
customerID_C00005456,0.0
customerID_C00005458,0.0
customerID_C00005459,0.0
customerID_C00005462,0.0
customerID_C00005464,0.0
customerID_C00005465,0.0
customerID_C00005466,0.0
customerID_C00005468,0.0
customerID_C00005471,0.0
customerID_C00005472,0.0
customerID_C00005473,0.0
customerID_C00005475,0.0
customerID_C00005476,0.0
customerID_C00000011,0.0
customerID_C00005478,0.0
customerID_C00005479,0.0
customerID_C00005481,0.0
customerID_C00005482,0.0
customerID_C00005483,0.0
customerID_C00005484,0.0
customerID_C00005485,0.0
customerID_C00005486,0.0
customerID_C00005487,0.0
customerID_C00005488,0.0
customerID_C00005489,0.0
customerID_C00005491,0.0
customerID_C00005493,0.0
customerID_C00005494,0.0
customerID_C00005496,0.0
customerID_C00005497,0.0
customerID_C00005499,0.0
customerID_C00005501,0.0
customerID_C00005502,0.0
customerID_C00005503,0.0
customerID_C00005505,0.0
customerID_C00005506,0.0
customerID_C00005507,0.0
customerID_C00005508,0.0
customerID_C00005509,0.0
customerID_C00005513,0.0
customerID_C00005514,0.0
customerID_C00005515,0.0
customerID_C00005516,0.0
customerID_C00005518,0.0
customerID_C00005521,0.0
customerID_C00005522,0.0
customerID_C00005523,0.0
customerID_C00005524,0.0
customerID_C00005525,0.0
customerID_C00005526,0.0
customerID_C00005527,0.0
customerID_C00005528,0.0
customerID_C00005531,0.0
customerID_C00005532,0.0
customerID_C00005534,0.0
customerID_C00005535,0.0
customerID_C00005536,0.0
customerID_C00005538,0.0
customerID_C00005539,0.0
customerID_C00005540,0.0
customerID_C00005541,0.0
customerID_C00005542,0.0
customerID_C00005544,0.0
customerID_C00005545,0.0
customerID_C00005547,0.0
customerID_C00005548,0.0
customerID_C00005549,0.0
customerID_C00005551,0.0
customerID_C00005552,0.0
customerID_C00005553,0.0
customerID_C00005554,0.0
customerID_C00005556,0.0
customerID_C00005558,0.0
customerID_C00005559,0.0
customerID_C00005560,0.0
customerID_C00005561,0.0
customerID_C00005563,0.0
customerID_C00005564,0.0
customerID_C00005565,0.0
customerID_C00005566,0.0
customerID_C00005567,0.0
customerID_C00005568,0.0
customerID_C00005570,0.0
customerID_C00005571,0.0
customerID_C00005572,0.0
customerID_C00005573,0.0
customerID_C00005575,0.0
customerID_C00005578,0.0
customerID_C00005580,0.0
customerID_C00005581,0.0
customerID_C00005582,0.0
customerID_C00005583,0.0
customerID_C00005584,0.0
customerID_C00005585,0.0
customerID_C00005586,0.0
customerID_C00005587,0.0
customerID_C00005589,0.0
customerID_C00005590,0.0
customerID_C00005591,0.0
customerID_C00005593,0.0
customerID_C00005594,0.0
customerID_C00005595,0.0
customerID_C00005596,0.0
customerID_C00005598,0.0
customerID_C00005599,0.0
customerID_C00005602,0.0
customerID_C00005603,0.0
customerID_C00005605,0.0
customerID_C00005607,0.0
customerID_C00005608,0.0
customerID_C00005609,0.0
customerID_C00005611,0.0
customerID_C00005612,0.0
customerID_C00005613,0.0
customerID_C00005614,0.0
customerID_C00005616,0.0
customerID_C00005617,0.0
customerID_C00005618,0.0
customerID_C00005619,0.0
customerID_C00005620,0.0
customerID_C00005621,0.0
customerID_C00005622,0.0
customerID_C00005623,0.0
customerID_C00005625,0.0
customerID_C00005626,0.0
customerID_C00005627,0.0
customerID_C00005629,0.0
customerID_C00005630,0.0
customerID_C00005631,0.0
customerID_C00005633,0.0
customerID_C00005635,0.0
customerID_C00005636,0.0
customerID_C00005637,0.0
customerID_C00005638,0.0
customerID_C00005639,0.0
customerID_C00005640,0.0
customerID_C00005641,0.0
customerID_C00005642,0.0
customerID_C00005645,0.0
customerID_C00005646,0.0
customerID_C00005647,0.0
customerID_C00005648,0.0
customerID_C00005650,0.0
customerID_C00005651,0.0
customerID_C00005652,0.0
customerID_C00005653,0.0
customerID_C00005655,0.0
customerID_C00005656,0.0
customerID_C00005657,0.0
customerID_C00005658,0.0
customerID_C00005659,0.0
customerID_C00005661,0.0
customerID_C00005662,0.0
customerID_C00005663,0.0
customerID_C00005664,0.0
customerID_C00005665,0.0
customerID_C00005666,0.0
customerID_C00005667,0.0
customerID_C00005669,0.0
customerID_C00005672,0.0
customerID_C00005674,0.0
customerID_C00005675,0.0
customerID_C00005676,0.0
customerID_C00005677,0.0
customerID_C00005678,0.0
customerID_C00005679,0.0
customerID_C00005680,0.0
customerID_C00005681,0.0
customerID_C00005682,0.0
customerID_C00005683,0.0
customerID_C00005684,0.0
customerID_C00005685,0.0
customerID_C00005686,0.0
customerID_C00005688,0.0
customerID_C00005689,0.0
customerID_C00005690,0.0
customerID_C00005691,0.0
customerID_C00005692,0.0
customerID_C00005693,0.0
customerID_C00005694,0.0
customerID_C00005695,0.0
customerID_C00005696,0.0
customerID_C00005697,0.0
customerID_C00005698,0.0
customerID_C00005700,0.0
customerID_C00005701,0.0
customerID_C00005702,0.0
customerID_C00005703,0.0
customerID_C00005704,0.0
customerID_C00000013,0.0
customerID_C00005706,0.0
customerID_C00005707,0.0
customerID_C00005708,0.0
customerID_C00005711,0.0
customerID_C00005712,0.0
customerID_C00005713,0.0
customerID_C00005714,0.0
customerID_C00005715,0.0
customerID_C00005717,0.0
customerID_C00005718,0.0
customerID_C00005719,0.0
customerID_C00005720,0.0
customerID_C00005721,0.0
customerID_C00005722,0.0
customerID_C00005724,0.0
customerID_C00005725,0.0
customerID_C00005727,0.0
customerID_C00005728,0.0
customerID_C00005729,0.0
customerID_C00005730,0.0
customerID_C00005731,0.0
customerID_C00005732,0.0
customerID_C00005733,0.0
customerID_C00005734,0.0
customerID_C00005735,0.0
customerID_C00005736,0.0
customerID_C00005737,0.0
customerID_C00005738,0.0
customerID_C00005739,0.0
customerID_C00005740,0.0
customerID_C00005741,0.0
customerID_C00005742,0.0
customerID_C00005743,0.0
customerID_C00005745,0.0
customerID_C00005746,0.0
customerID_C00005747,0.0
customerID_C00005750,0.0
customerID_C00005751,0.0
customerID_C00005752,0.0
customerID_C00005753,0.0
customerID_C00005755,0.0
customerID_C00005756,0.0
customerID_C00005757,0.0
customerID_C00005758,0.0
customerID_C00005759,0.0
customerID_C00005760,0.0
customerID_C00005761,0.0
customerID_C00005762,0.0
customerID_C00005763,0.0
customerID_C00005764,0.0
customerID_C00005765,0.0
customerID_C00005766,0.0
customerID_C00005767,0.0
customerID_C00005769,0.0
customerID_C00005770,0.0
customerID_C00005771,0.0
customerID_C00005773,0.0
customerID_C00005774,0.0
customerID_C00005775,0.0
customerID_C00005776,0.0
customerID_C00005778,0.0
customerID_C00005779,0.0
customerID_C00005781,0.0
customerID_C00005782,0.0
customerID_C00005783,0.0
customerID_C00005784,0.0
customerID_C00005785,0.0
customerID_C00005786,0.0
customerID_C00005787,0.0
customerID_C00005788,0.0
customerID_C00005789,0.0
customerID_C00005791,0.0
customerID_C00005792,0.0
customerID_C00005793,0.0
customerID_C00005794,0.0
customerID_C00005795,0.0
customerID_C00005796,0.0
customerID_C00005797,0.0
customerID_C00005798,0.0
customerID_C00005799,0.0
customerID_C00005800,0.0
customerID_C00005802,0.0
customerID_C00005803,0.0
customerID_C00005804,0.0
customerID_C00005805,0.0
customerID_C00005806,0.0
customerID_C00005807,0.0
customerID_C00005808,0.0
customerID_C00005810,0.0
customerID_C00005811,0.0
customerID_C00005813,0.0
customerID_C00005814,0.0
customerID_C00005815,0.0
customerID_C00005816,0.0
customerID_C00005817,0.0
customerID_C00005818,0.0
customerID_C00005819,0.0
customerID_C00005820,0.0
customerID_C00005821,0.0
customerID_C00005822,0.0
customerID_C00005824,0.0
customerID_C00005825,0.0
customerID_C00005827,0.0
customerID_C00005828,0.0
customerID_C00005830,0.0
customerID_C00005833,0.0
customerID_C00005834,0.0
customerID_C00005835,0.0
customerID_C00005836,0.0
customerID_C00005837,0.0
customerID_C00005838,0.0
customerID_C00005839,0.0
customerID_C00005840,0.0
customerID_C00005841,0.0
customerID_C00005842,0.0
customerID_C00005844,0.0
customerID_C00005845,0.0
customerID_C00005846,0.0
customerID_C00005847,0.0
customerID_C00005848,0.0
customerID_C00005849,0.0
customerID_C00005850,0.0
customerID_C00005851,0.0
customerID_C00005853,0.0
customerID_C00005854,0.0
customerID_C00005856,0.0
customerID_C00005857,0.0
customerID_C00005858,0.0
customerID_C00005859,0.0
customerID_C00005860,0.0
customerID_C00005861,0.0
customerID_C00005863,0.0
customerID_C00005864,0.0
customerID_C00005865,0.0
customerID_C00005866,0.0
customerID_C00005868,0.0
customerID_C00005869,0.0
customerID_C00005870,0.0
customerID_C00005873,0.0
customerID_C00005874,0.0
customerID_C00005875,0.0
customerID_C00005876,0.0
customerID_C00005877,0.0
customerID_C00005879,0.0
customerID_C00005880,0.0
customerID_C00005881,0.0
customerID_C00005882,0.0
customerID_C00005883,0.0
customerID_C00005884,0.0
customerID_C00005885,0.0
customerID_C00005886,0.0
customerID_C00005888,0.0
customerID_C00005889,0.0
customerID_C00005890,0.0
customerID_C00005891,0.0
customerID_C00005892,0.0
customerID_C00005894,0.0
customerID_C00005895,0.0
customerID_C00005896,0.0
customerID_C00005898,0.0
customerID_C00005899,0.0
customerID_C00005903,0.0
customerID_C00005905,0.0
customerID_C00005908,0.0
customerID_C00005909,0.0
customerID_C00005910,0.0
customerID_C00000014,0.0
customerID_C00005913,0.0
customerID_C00005914,0.0
customerID_C00005915,0.0
customerID_C00005916,0.0
customerID_C00005917,0.0
customerID_C00005918,0.0
customerID_C00005919,0.0
customerID_C00005920,0.0
customerID_C00005921,0.0
customerID_C00005922,0.0
customerID_C00005923,0.0
customerID_C00005924,0.0
customerID_C00005925,0.0
customerID_C00005926,0.0
customerID_C00005927,0.0
customerID_C00005928,0.0
customerID_C00005929,0.0
customerID_C00005930,0.0
customerID_C00005931,0.0
customerID_C00005932,0.0
customerID_C00005933,0.0
customerID_C00005935,0.0
customerID_C00005936,0.0
customerID_C00005938,0.0
customerID_C00005939,0.0
customerID_C00005940,0.0
customerID_C00005941,0.0
customerID_C00005942,0.0
customerID_C00005943,0.0
customerID_C00005944,0.0
customerID_C00005945,0.0
customerID_C00005946,0.0
customerID_C00005947,0.0
customerID_C00005948,0.0
customerID_C00005949,0.0
customerID_C00005950,0.0
customerID_C00005951,0.0
customerID_C00005952,0.0
customerID_C00005953,0.0
customerID_C00005955,0.0
customerID_C00005956,0.0
customerID_C00005958,0.0
customerID_C00005959,0.0
customerID_C00005960,0.0
customerID_C00005961,0.0
customerID_C00005962,0.0
customerID_C00005963,0.0
customerID_C00005964,0.0
customerID_C00005965,0.0
customerID_C00005966,0.0
customerID_C00005968,0.0
customerID_C00005969,0.0
customerID_C00005971,0.0
customerID_C00005972,0.0
customerID_C00005973,0.0
customerID_C00005975,0.0
customerID_C00005976,0.0
customerID_C00005978,0.0
customerID_C00005979,0.0
customerID_C00005980,0.0
customerID_C00005981,0.0
customerID_C00005982,0.0
customerID_C00005984,0.0
customerID_C00005985,0.0
customerID_C00005986,0.0
customerID_C00005987,0.0
customerID_C00005988,0.0
customerID_C00005989,0.0
customerID_C00005990,0.0
customerID_C00005991,0.0
customerID_C00005992,0.0
customerID_C00005993,0.0
customerID_C00005995,0.0
customerID_C00005996,0.0
customerID_C00005998,0.0
customerID_C00005999,0.0
customerID_C00006001,0.0
customerID_C00006002,0.0
customerID_C00006003,0.0
customerID_C00006004,0.0
customerID_C00006005,0.0
customerID_C00006006,0.0
customerID_C00006008,0.0
customerID_C00006009,0.0
customerID_C00006011,0.0
customerID_C00006012,0.0
customerID_C00006013,0.0
customerID_C00006014,0.0
customerID_C00006015,0.0
customerID_C00006016,0.0
customerID_C00006017,0.0
customerID_C00006018,0.0
customerID_C00006019,0.0
customerID_C00006021,0.0
customerID_C00006022,0.0
customerID_C00006023,0.0
customerID_C00006025,0.0
customerID_C00006026,0.0
customerID_C00006027,0.0
customerID_C00006028,0.0
customerID_C00006029,0.0
customerID_C00006030,0.0
customerID_C00006031,0.0
customerID_C00006032,0.0
customerID_C00006033,0.0
customerID_C00006034,0.0
customerID_C00006036,0.0
customerID_C00006037,0.0
customerID_C00006038,0.0
customerID_C00006039,0.0
customerID_C00006040,0.0
customerID_C00006041,0.0
customerID_C00006042,0.0
customerID_C00006043,0.0
customerID_C00006044,0.0
customerID_C00006046,0.0
customerID_C00006047,0.0
customerID_C00006049,0.0
customerID_C00006050,0.0
customerID_C00006051,0.0
customerID_C00006052,0.0
customerID_C00006053,0.0
customerID_C00006054,0.0
customerID_C00006055,0.0
customerID_C00006056,0.0
customerID_C00006057,0.0
customerID_C00006058,0.0
customerID_C00006059,0.0
customerID_C00006060,0.0
customerID_C00006061,0.0
customerID_C00006063,0.0
customerID_C00006065,0.0
customerID_C00006067,0.0
customerID_C00006068,0.0
customerID_C00006069,0.0
customerID_C00006070,0.0
customerID_C00006071,0.0
customerID_C00006072,0.0
customerID_C00006073,0.0
customerID_C00006074,0.0
customerID_C00006075,0.0
customerID_C00006076,0.0
customerID_C00006077,0.0
customerID_C00006078,0.0
customerID_C00006079,0.0
customerID_C00006082,0.0
customerID_C00006083,0.0
customerID_C00006084,0.0
customerID_C00006085,0.0
customerID_C00006086,0.0
customerID_C00006087,0.0
customerID_C00006088,0.0
customerID_C00006089,0.0
customerID_C00006091,0.0
customerID_C00006092,0.0
customerID_C00006093,0.0
customerID_C00006094,0.0
customerID_C00006095,0.0
customerID_C00006098,0.0
customerID_C00006100,0.0
customerID_C00006101,0.0
customerID_C00006104,0.0
customerID_C00006105,0.0
customerID_C00006108,0.0
customerID_C00006109,0.0
customerID_C00006110,0.0
customerID_C00006111,0.0
customerID_C00006112,0.0
customerID_C00006113,0.0
customerID_C00006114,0.0
customerID_C00006116,0.0
customerID_C00006117,0.0
customerID_C00006118,0.0
customerID_C00006119,0.0
customerID_C00006121,0.0
customerID_C00006122,0.0
customerID_C00006123,0.0
customerID_C00006124,0.0
customerID_C00006127,0.0
customerID_C00006128,0.0
customerID_C00006129,0.0
customerID_C00006132,0.0
customerID_C00006133,0.0
customerID_C00006134,0.0
customerID_C00006135,0.0
customerID_C00006136,0.0
customerID_C00006137,0.0
customerID_C00006139,0.0
customerID_C00006140,0.0
customerID_C00006142,0.0
customerID_C00006144,0.0
customerID_C00006145,0.0
customerID_C00006146,0.0
customerID_C00006147,0.0
customerID_C00006148,0.0
customerID_C00006149,0.0
customerID_C00006150,0.0
customerID_C00006151,0.0
customerID_C00006152,0.0
customerID_C00006154,0.0
customerID_C00006155,0.0
customerID_C00006156,0.0
customerID_C00006157,0.0
customerID_C00006158,0.0
customerID_C00006159,0.0
customerID_C00006160,0.0
customerID_C00006161,0.0
customerID_C00006163,0.0
customerID_C00006165,0.0
customerID_C00006166,0.0
customerID_C00006167,0.0
customerID_C00006168,0.0
customerID_C00006169,0.0
customerID_C00006171,0.0
customerID_C00006172,0.0
customerID_C00006173,0.0
customerID_C00006175,0.0
customerID_C00006176,0.0
customerID_C00006177,0.0
customerID_C00006178,0.0
customerID_C00006181,0.0
customerID_C00006182,0.0
customerID_C00006183,0.0
customerID_C00006185,0.0
customerID_C00006186,0.0
customerID_C00006187,0.0
customerID_C00006188,0.0
customerID_C00006189,0.0
customerID_C00006190,0.0
customerID_C00006191,0.0
customerID_C00006192,0.0
customerID_C00006193,0.0
customerID_C00006194,0.0
customerID_C00006195,0.0
customerID_C00006196,0.0
customerID_C00006197,0.0
customerID_C00006198,0.0
customerID_C00006200,0.0
customerID_C00006201,0.0
customerID_C00006202,0.0
customerID_C00006203,0.0
customerID_C00006204,0.0
customerID_C00006205,0.0
customerID_C00006206,0.0
customerID_C00006207,0.0
customerID_C00006209,0.0
customerID_C00006211,0.0
customerID_C00006213,0.0
customerID_C00005327,0.0
customerID_C00006215,0.0
customerID_C00006216,0.0
customerID_C00006217,0.0
customerID_C00006218,0.0
customerID_C00006219,0.0
customerID_C00006221,0.0
customerID_C00006222,0.0
customerID_C00006223,0.0
customerID_C00006224,0.0
customerID_C00006227,0.0
customerID_C00006228,0.0
customerID_C00006230,0.0
customerID_C00006231,0.0
customerID_C00006235,0.0
customerID_C00006236,0.0
customerID_C00006237,0.0
customerID_C00006238,0.0
customerID_C00006239,0.0
customerID_C00006240,0.0
customerID_C00006242,0.0
customerID_C00006243,0.0
customerID_C00006244,0.0
customerID_C00006245,0.0
customerID_C00006247,0.0
customerID_C00006248,0.0
customerID_C00006249,0.0
customerID_C00006251,0.0
customerID_C00006252,0.0
customerID_C00006253,0.0
customerID_C00006254,0.0
customerID_C00006256,0.0
customerID_C00006260,0.0
customerID_C00006261,0.0
customerID_C00006262,0.0
customerID_C00006263,0.0
customerID_C00006264,0.0
customerID_C00006265,0.0
customerID_C00006266,0.0
customerID_C00006267,0.0
customerID_C00006268,0.0
customerID_C00006269,0.0
customerID_C00006270,0.0
customerID_C00006271,0.0
customerID_C00006272,0.0
customerID_C00006273,0.0
customerID_C00006274,0.0
customerID_C00006275,0.0
customerID_C00006276,0.0
customerID_C00006278,0.0
customerID_C00006279,0.0
customerID_C00006280,0.0
customerID_C00006282,0.0
customerID_C00006283,0.0
customerID_C00006285,0.0
customerID_C00006286,0.0
customerID_C00006288,0.0
customerID_C00006289,0.0
customerID_C00006292,0.0
customerID_C00006293,0.0
customerID_C00006294,0.0
customerID_C00006295,0.0
customerID_C00006296,0.0
customerID_C00006297,0.0
customerID_C00006299,0.0
customerID_C00006300,0.0
customerID_C00006301,0.0
customerID_C00006302,0.0
customerID_C00006305,0.0
customerID_C00006306,0.0
customerID_C00006307,0.0
customerID_C00006308,0.0
customerID_C00006309,0.0
customerID_C00006312,0.0
customerID_C00006313,0.0
customerID_C00006314,0.0
customerID_C00006315,0.0
customerID_C00006317,0.0
customerID_C00006318,0.0
customerID_C00006319,0.0
customerID_C00006320,0.0
customerID_C00006321,0.0
customerID_C00006322,0.0
customerID_C00006323,0.0
customerID_C00006324,0.0
customerID_C00006325,0.0
customerID_C00006326,0.0
customerID_C00006328,0.0
customerID_C00006329,0.0
customerID_C00006330,0.0
customerID_C00006331,0.0
customerID_C00006332,0.0
customerID_C00006333,0.0
customerID_C00006334,0.0
customerID_C00006335,0.0
customerID_C00006337,0.0
customerID_C00006339,0.0
customerID_C00006341,0.0
customerID_C00006342,0.0
customerID_C00006343,0.0
customerID_C00006345,0.0
customerID_C00006346,0.0
customerID_C00006347,0.0
customerID_C00006348,0.0
customerID_C00006350,0.0
customerID_C00006351,0.0
customerID_C00006352,0.0
customerID_C00006353,0.0
customerID_C00006354,0.0
customerID_C00006355,0.0
customerID_C00006356,0.0
customerID_C00006357,0.0
customerID_C00006359,0.0
customerID_C00006360,0.0
customerID_C00006361,0.0
customerID_C00006362,0.0
customerID_C00006364,0.0
customerID_C00006365,0.0
customerID_C00006366,0.0
customerID_C00006367,0.0
customerID_C00006368,0.0
customerID_C00006369,0.0
customerID_C00006370,0.0
customerID_C00006371,0.0
customerID_C00006373,0.0
customerID_C00006374,0.0
customerID_C00006375,0.0
customerID_C00006376,0.0
customerID_C00006378,0.0
customerID_C00006379,0.0
customerID_C00006380,0.0
customerID_C00006381,0.0
customerID_C00006382,0.0
customerID_C00006383,0.0
customerID_C00006385,0.0
customerID_C00006386,0.0
customerID_C00006387,0.0
customerID_C00006388,0.0
customerID_C00006389,0.0
customerID_C00006390,0.0
customerID_C00006391,0.0
customerID_C00006392,0.0
customerID_C00006393,0.0
customerID_C00006395,0.0
customerID_C00006396,0.0
customerID_C00006397,0.0
customerID_C00006398,0.0
customerID_C00006399,0.0
customerID_C00006401,0.0
customerID_C00006402,0.0
customerID_C00006403,0.0
customerID_C00006404,0.0
customerID_C00006405,0.0
customerID_C00006408,0.0
customerID_C00006410,0.0
customerID_C00006411,0.0
customerID_C00006413,0.0
customerID_C00006414,0.0
customerID_C00006415,0.0
customerID_C00006416,0.0
customerID_C00006417,0.0
customerID_C00006418,0.0
customerID_C00006419,0.0
customerID_C00006420,0.0
customerID_C00006422,0.0
customerID_C00006423,0.0
customerID_C00006424,0.0
customerID_C00006425,0.0
customerID_C00006426,0.0
customerID_C00006427,0.0
customerID_C00006429,0.0
customerID_C00006430,0.0
customerID_C00006431,0.0
customerID_C00006433,0.0
customerID_C00006435,0.0
customerID_C00006436,0.0
customerID_C00006438,0.0
customerID_C00006439,0.0
customerID_C00006440,0.0
customerID_C00006442,0.0
customerID_C00006443,0.0
customerID_C00006444,0.0
customerID_C00006445,0.0
customerID_C00006446,0.0
customerID_C00006448,0.0
customerID_C00006449,0.0
customerID_C00006450,0.0
customerID_C00006451,0.0
customerID_C00006453,0.0
customerID_C00006454,0.0
customerID_C00006456,0.0
customerID_C00006457,0.0
customerID_C00006458,0.0
customerID_C00000015,0.0
customerID_C00006461,0.0
customerID_C00006462,0.0
customerID_C00006463,0.0
customerID_C00006465,0.0
customerID_C00006467,0.0
customerID_C00006468,0.0
customerID_C00006469,0.0
customerID_C00006470,0.0
customerID_C00006471,0.0
customerID_C00006472,0.0
customerID_C00006473,0.0
customerID_C00006474,0.0
customerID_C00006475,0.0
customerID_C00006476,0.0
customerID_C00006477,0.0
customerID_C00006478,0.0
customerID_C00006479,0.0
customerID_C00006481,0.0
customerID_C00006482,0.0
customerID_C00006483,0.0
customerID_C00006484,0.0
customerID_C00006485,0.0
customerID_C00006486,0.0
customerID_C00006488,0.0
customerID_C00006490,0.0
customerID_C00006491,0.0
customerID_C00006493,0.0
customerID_C00006495,0.0
customerID_C00006496,0.0
customerID_C00006497,0.0
customerID_C00006498,0.0
customerID_C00006499,0.0
customerID_C00006500,0.0
customerID_C00006501,0.0
customerID_C00006503,0.0
customerID_C00006504,0.0
customerID_C00006506,0.0
customerID_C00006508,0.0
customerID_C00006509,0.0
customerID_C00006511,0.0
customerID_C00006512,0.0
customerID_C00006513,0.0
customerID_C00006514,0.0
customerID_C00006515,0.0
customerID_C00006518,0.0
customerID_C00006519,0.0
customerID_C00006520,0.0
customerID_C00006522,0.0
customerID_C00006523,0.0
customerID_C00006524,0.0
customerID_C00006525,0.0
customerID_C00006526,0.0
customerID_C00006527,0.0
customerID_C00006528,0.0
customerID_C00006529,0.0
customerID_C00006530,0.0
customerID_C00006532,0.0
customerID_C00006533,0.0
customerID_C00006534,0.0
customerID_C00006535,0.0
customerID_C00006536,0.0
customerID_C00006537,0.0
customerID_C00006538,0.0
customerID_C00006539,0.0
customerID_C00006540,0.0
customerID_C00006541,0.0
customerID_C00006542,0.0
customerID_C00006543,0.0
customerID_C00006544,0.0
customerID_C00006546,0.0
customerID_C00006547,0.0
customerID_C00006548,0.0
customerID_C00006549,0.0
customerID_C00006552,0.0
customerID_C00006553,0.0
customerID_C00006555,0.0
customerID_C00006556,0.0
customerID_C00006557,0.0
customerID_C00006559,0.0
customerID_C00006561,0.0
customerID_C00006562,0.0
customerID_C00006564,0.0
customerID_C00006565,0.0
customerID_C00006566,0.0
customerID_C00006567,0.0
customerID_C00006569,0.0
customerID_C00006570,0.0
customerID_C00006571,0.0
customerID_C00006572,0.0
customerID_C00006573,0.0
customerID_C00006575,0.0
customerID_C00006576,0.0
customerID_C00006577,0.0
customerID_C00006578,0.0
customerID_C00006579,0.0
customerID_C00006580,0.0
customerID_C00006581,0.0
customerID_C00006582,0.0
customerID_C00006583,0.0
customerID_C00006584,0.0
customerID_C00006585,0.0
customerID_C00006586,0.0
customerID_C00006587,0.0
customerID_C00006588,0.0
customerID_C00006589,0.0
customerID_C00006590,0.0
customerID_C00006591,0.0
customerID_C00006592,0.0
customerID_C00006593,0.0
customerID_C00006594,0.0
customerID_C00006596,0.0
customerID_C00006597,0.0
customerID_C00006598,0.0
customerID_C00006599,0.0
customerID_C00006600,0.0
customerID_C00006601,0.0
customerID_C00006603,0.0
customerID_C00006604,0.0
customerID_C00006605,0.0
customerID_C00006606,0.0
customerID_C00006607,0.0
customerID_C00006609,0.0
customerID_C00006610,0.0
customerID_C00006611,0.0
customerID_C00006612,0.0
customerID_C00006613,0.0
customerID_C00006614,0.0
customerID_C00006615,0.0
customerID_C00006616,0.0
customerID_C00006617,0.0
customerID_C00006618,0.0
customerID_C00006620,0.0
customerID_C00006622,0.0
customerID_C00006623,0.0
customerID_C00006624,0.0
customerID_C00006625,0.0
customerID_C00006626,0.0
customerID_C00006627,0.0
customerID_C00006628,0.0
customerID_C00006629,0.0
customerID_C00006630,0.0
customerID_C00006631,0.0
customerID_C00006632,0.0
customerID_C00006633,0.0
customerID_C00006634,0.0
customerID_C00006635,0.0
customerID_C00006636,0.0
customerID_C00006638,0.0
customerID_C00006639,0.0
customerID_C00006640,0.0
customerID_C00006642,0.0
customerID_C00006643,0.0
customerID_C00006644,0.0
customerID_C00006645,0.0
customerID_C00006646,0.0
customerID_C00006647,0.0
customerID_C00006648,0.0
customerID_C00006650,0.0
customerID_C00006651,0.0
customerID_C00006652,0.0
customerID_C00006653,0.0
customerID_C00006654,0.0
customerID_C00006655,0.0
customerID_C00006656,0.0
customerID_C00006657,0.0
customerID_C00006658,0.0
customerID_C00006660,0.0
customerID_C00006662,0.0
customerID_C00006663,0.0
customerID_C00006664,0.0
customerID_C00006665,0.0
customerID_C00006666,0.0
customerID_C00006667,0.0
customerID_C00006671,0.0
customerID_C00006672,0.0
customerID_C00006673,0.0
customerID_C00006674,0.0
customerID_C00006675,0.0
customerID_C00006677,0.0
customerID_C00006679,0.0
customerID_C00006680,0.0
customerID_C00006682,0.0
customerID_C00006683,0.0
customerID_C00006684,0.0
customerID_C00006685,0.0
customerID_C00006686,0.0
customerID_C00006687,0.0
customerID_C00006689,0.0
customerID_C00006690,0.0
customerID_C00006691,0.0
customerID_C00006692,0.0
customerID_C00006693,0.0
customerID_C00006694,0.0
customerID_C00006696,0.0
customerID_C00006697,0.0
customerID_C00006698,0.0
customerID_C00006699,0.0
customerID_C00006700,0.0
customerID_C00006701,0.0
customerID_C00006702,0.0
customerID_C00006703,0.0
