customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00000177,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.23,1149.52,Yes
C00000178,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.25,1065.24,Yes
C00000179,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,44.41,2430.4,No
C00000180,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.94,5544.65,No
C00000181,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,69.49,3617.07,No
C00000182,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,63.93,817.8,No
C00000183,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.14,2310.93,No
C00000184,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.79,2119.34,Yes
C00000185,Female,0,No,Yes,55,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,106.34,5884.97,No
C00000186,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.77,4870.99,No
C00000187,Male,1,No,Yes,69,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.79,6431.07,Yes
C00000188,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,39.27,1850.85,No
C00000189,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,79.43,267.15,No
C00000190,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,5852.91,No
C00000191,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,49.21,468.81,No
C00000192,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.53,313.05,No
C00000193,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.69,1386.39,Yes
C00000194,Female,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.55,196.29,No
C00000195,Female,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.65,1141.86,Yes
C00000196,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,28.94,2159.03,No
C00000197,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,36.62,2324.05,No
C00000198,Male,1,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.67,437.53,No
C00000199,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,67.96,103.42,No
C00000200,Female,1,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.92,6276.77,No
C00000201,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.39,60.02,Yes
C00000202,Male,1,No,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,97.1,3684.97,Yes
C00000203,Female,1,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,73.31,14.63,Yes
C00000204,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,52.38,392.56,Yes
C00000205,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.07,493.28,No
C00000206,Female,0,No,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.71,4426.69,No
C00000207,Male,0,No,No,49,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,67.93,3423.98,No
C00000208,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),55.41,626.21,No
C00000209,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,56.93,1388.56,No
C00000210,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,65.74,2493.98,No
C00000211,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,69.3,2569.95,No
C00000212,Female,1,No,No,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),48.49,3709.42,No
C00000213,Female,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,42.28,2158.52,No
C00000214,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),58.33,1802.38,No
C00000215,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.6,2418.63,No
C00000216,Female,1,No,No,36,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.46,2831.08,Yes
C00000217,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.38,6924.09,No
C00000218,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,32.03,1794.01,No
C00000219,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),62.78,550.44,No
C00000220,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.12,3052.57,No
C00000221,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.38,2080.55,Yes
C00000222,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.34,757.85,No
C00000223,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.61,5880.22,Yes
C00000224,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,85.75,5518.58,No
C00000225,Male,1,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),56.9,1479.19,No
C00000226,Male,0,No,Yes,23,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.07,1351.22,Yes
C00000227,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.31,1572.85,Yes
C00000228,Male,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,71.24,679.05,No
C00000229,Female,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,90.06,3522.57,No
C00000230,Female,0,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.8,1183.12,No
C00000231,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.01,900.72,No
C00000232,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,100.87,6159.01,Yes
C00000233,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,76.62,4782.44,No
C00000234,Male,0,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.48,2837.61,No
C00000235,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,2439.34,No
C00000236,Male,1,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.16,1042.25,No
C00000237,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,62.88,2287.37,No
C00000238,Male,1,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,122.39,2564.32,No
C00000239,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),43.95,1865.45,No
C00000240,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,53.05,3562.75,No
C00000241,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,98.48,6060.34,No
C00000242,Female,0,Yes,No,58,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.91,5825.58,No
C00000243,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,35.49,911.49,No
C00000244,Female,1,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.02,1510.15,No
C00000245,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.27,4337.43,Yes
C00000246,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,68.34,877.02,No
C00000247,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.64,512.33,Yes
C00000248,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69.33,469.76,Yes
C00000249,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,110.16,2693.62,No
C00000250,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.12,2570.65,No
C00000251,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.47,157.27,No
C00000252,Female,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.45,966.86,Yes
C00000253,Male,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.77,5073.36,No
C00000254,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.21,72.09,No
C00000255,Female,0,No,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,35.49,2067.92,No
C00000256,Female,1,No,No,23,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.45,1364.45,No
C00000257,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,88.61,925.87,Yes
C00000258,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.87,1429.13,No
C00000259,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),66.43,3399.77,No
C00000260,Female,0,No,No,51,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.67,3714.6,No
C00000261,Female,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.72,6275.29,No
C00000262,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,18.0,681.73,Yes
C00000263,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),66.67,2524.73,No
C00000264,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.84,2123.67,No
C00000265,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,42.99,831.26,No
C00000266,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.78,5465.43,No
C00000267,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.6,268.92,No
C00000268,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,78.15,4023.78,No
C00000269,Female,0,No,Yes,28,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.96,1994.8,No
C00000270,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.86,617.24,Yes
C00000271,Male,1,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,56.85,2250.53,No
C00000272,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.32,2207.14,Yes
C00000273,Male,0,No,No,69,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),91.22,6325.24,No
C00000274,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,71.51,2787.68,No
C00000275,Female,1,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.69,2682.26,No
C00000276,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.34,1059.43,Yes
C00000277,Female,1,Yes,Yes,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,56.67,1823.14,No
C00000278,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,49.2,436.57,No
C00000279,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,32.89,815.14,No
C00000280,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.92,1208.13,No
C00000281,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.76,6100.0,No
C00000282,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.76,2028.62,No
C00000283,Male,0,No,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,95.15,3679.7,No
C00000284,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.66,579.03,Yes
C00000285,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.54,4446.54,Yes
C00000286,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.6,1503.67,Yes
C00000287,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.55,-64.75,No
C00000288,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.24,1780.86,No
C00000289,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,61.03,1342.5,No
C00000290,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,18.0,776.42,No
C00000291,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,47.43,1824.48,No
C00000292,Female,1,Yes,No,52,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),18.55,605.91,Yes
C00000293,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.34,4206.14,No
C00000294,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.61,1314.74,No
C00000295,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,64.5,4122.4,No
C00000296,Male,1,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,111.12,2552.45,No
C00000297,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.91,2943.64,No
C00000298,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.59,2268.49,No
C00000299,Female,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,121.68,No
C00000300,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.43,2791.2,No
C00000301,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),19.99,1189.11,Yes
C00000302,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,38.59,-146.28,No
C00000303,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,18.0,1122.94,No
C00000304,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,18.0,875.42,No
C00000305,Male,0,No,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,125.24,7320.52,No
C00000306,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),96.64,2446.85,No
C00000307,Male,1,No,Yes,39,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),55.9,2229.39,No
C00000308,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),52.94,2807.78,Yes
C00000309,Male,0,No,No,38,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.18,892.34,No
C00000310,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.63,2292.69,No
C00000311,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.23,2999.49,Yes
C00000312,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.45,2952.55,Yes
C00000313,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),142.64,4238.01,No
C00000314,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,112.24,1995.14,No
C00000315,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),98.32,2704.39,Yes
C00000316,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),101.05,2036.43,No
C00000317,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.88,1265.16,No
C00000318,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,77.22,1765.27,No
C00000319,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,93.24,2386.44,No
C00000320,Male,0,Yes,No,29,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,90.11,2622.91,No
C00000321,Male,1,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,99.16,3959.5,No
C00000322,Female,0,No,No,33,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,81.78,2647.28,No
C00000323,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.19,4182.83,Yes
C00000324,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.16,914.26,No
C00000325,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,102.8,4398.1,No
C00000326,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,41.04,512.96,No
C00000327,Female,1,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.25,3112.37,No
C00000328,Female,1,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,109.58,505.14,No
C00000329,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.85,2320.27,No
C00000330,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.59,363.29,Yes
C00000331,Female,0,No,No,47,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.41,3466.56,No
C00000332,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.4,3607.66,No
C00000333,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,120.06,5872.0,No
C00000334,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,958.47,Yes
C00000335,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),123.14,4089.58,No
C00000336,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.4,613.07,Yes
